project_id,state,project_type,land_area_hectares,affected_families,compensation_disbursed_pct,approval_stage_days,legal_disputes_count,rehabilitation_progress_pct,documentation_completeness_pct,stakeholder_responsiveness_score,past_dept_delay_rate_pct,delayed
LA-2334,Gujarat,Power Transmission Line,26.1,1176,32.1,513,0,4.8,51.6,2.3,62.0,1
LA-2335,Jharkhand,Industrial Corridor,101.5,1752,62.6,487,0,29.2,20.1,6.4,9.2,0
LA-2336,Telangana,Dam/Reservoir,58.2,1994,62.8,573,0,71.5,85.6,5.3,52.0,0
LA-2337,Madhya Pradesh,Dam/Reservoir,11.8,1206,10.2,684,1,22.1,38.0,8.9,41.3,0
LA-2338,Punjab,Railway,11.6,707,22.6,508,2,66.6,58.8,3.1,52.3,1
LA-2339,Rajasthan,Dam/Reservoir,52.3,848,11.0,768,0,76.8,67.4,2.5,49.7,0
LA-2340,Gujarat,Power Transmission Line,16.6,1651,22.3,240,1,32.0,67.4,6.0,10.8,1
LA-2341,Bihar,Urban Metro,60.1,856,63.0,678,1,71.8,34.8,5.1,70.4,1
LA-2342,Maharashtra,Port Development,64.5,1041,71.5,315,1,42.1,87.8,2.5,45.4,0
LA-2343,Odisha,Power Transmission Line,21.9,392,60.0,569,1,41.1,73.8,6.5,53.7,0
LA-2344,Bihar,Power Transmission Line,27.3,1980,27.8,447,0,35.9,54.1,9.2,11.8,1
LA-2345,Jharkhand,Power Transmission Line,53.5,1303,54.7,817,1,62.6,73.6,7.7,32.1,0
LA-2346,Haryana,Port Development,21.1,663,8.0,251,1,58.3,74.3,2.9,16.7,0
LA-2347,Kerala,Power Transmission Line,44.3,1172,54.9,472,1,60.7,41.5,3.1,73.3,1
LA-2348,Kerala,Irrigation Canal,173.3,805,54.6,156,2,60.2,75.9,6.0,65.0,0
LA-2349,Odisha,Irrigation Canal,55.3,313,76.0,573,1,56.7,84.8,7.1,23.5,0
LA-2350,Uttar Pradesh,Railway,30.9,1750,13.6,42,0,78.8,72.2,9.8,53.1,0
LA-2351,Rajasthan,Power Transmission Line,154.5,1771,64.9,376,0,27.4,57.1,1.9,12.1,0
LA-2352,Karnataka,Highway,74.2,1670,43.1,18,0,22.5,77.3,5.9,24.9,0
LA-2353,Assam,Highway,16.9,740,72.5,301,1,27.4,54.2,9.9,60.8,0
LA-2354,West Bengal,Urban Metro,19.9,516,42.2,440,1,52.3,69.8,2.0,6.9,0
LA-2355,Karnataka,Highway,8.0,104,72.4,305,1,37.1,86.2,9.8,35.0,0
LA-2356,Tamil Nadu,Industrial Corridor,52.8,1464,12.3,353,1,36.4,72.0,5.2,38.4,0
LA-2357,Bihar,Port Development,4.8,659,63.0,142,0,43.9,84.0,7.5,64.5,0
LA-2358,Maharashtra,Urban Metro,154.4,1784,46.4,646,0,63.8,35.3,4.8,22.3,0
LA-2359,Tamil Nadu,Power Transmission Line,33.9,1740,59.3,718,0,38.7,85.7,8.6,83.7,0
LA-2360,Maharashtra,Railway,77.4,260,96.0,414,1,37.4,70.0,9.2,40.9,0
LA-2361,Maharashtra,Dam/Reservoir,31.5,1834,56.5,59,0,35.9,81.5,2.5,15.1,0
LA-2362,Tamil Nadu,Port Development,52.1,284,56.8,65,0,7.4,93.0,7.7,2.1,0
LA-2363,West Bengal,Industrial Corridor,37.5,983,76.9,610,0,34.6,41.9,1.2,54.9,1
LA-2364,Gujarat,Highway,43.3,950,56.3,836,0,66.5,87.7,3.5,36.4,1
LA-2365,Uttar Pradesh,Highway,94.2,1912,30.0,779,1,8.6,91.6,6.0,9.4,1
LA-2366,Madhya Pradesh,Irrigation Canal,125.4,1316,29.0,370,1,28.8,70.0,6.4,51.7,1
LA-2367,Karnataka,Railway,119.1,1751,90.7,452,0,85.4,89.5,4.3,28.2,0
LA-2368,Jharkhand,Port Development,261.5,1193,42.2,155,1,42.8,70.8,3.4,53.3,0
LA-2369,Telangana,Railway,23.1,1651,35.0,72,1,62.7,42.0,2.5,19.8,1
LA-2370,Assam,Irrigation Canal,55.8,1704,78.7,691,0,10.3,87.5,3.2,40.6,1
LA-2371,Tamil Nadu,Dam/Reservoir,23.6,1720,92.0,391,1,64.3,58.1,2.2,42.5,1
LA-2372,Karnataka,Port Development,91.6,826,33.6,452,1,14.6,82.8,3.4,42.6,1
LA-2373,Rajasthan,Railway,17.7,766,66.5,315,0,75.3,93.6,8.4,46.0,0
LA-2374,Assam,Power Transmission Line,95.3,1969,79.4,288,1,39.0,86.3,3.6,41.8,1
LA-2375,Jharkhand,Industrial Corridor,48.6,1514,26.1,887,2,70.7,85.8,9.2,43.0,1
LA-2376,Jharkhand,Urban Metro,39.2,1835,44.2,736,2,21.3,72.7,3.2,24.5,1
LA-2377,Punjab,Dam/Reservoir,42.7,1156,33.8,625,0,51.4,63.5,5.4,14.1,0
LA-2378,Gujarat,Port Development,14.9,1858,24.9,356,1,60.9,93.1,2.5,12.0,0
LA-2379,Gujarat,Dam/Reservoir,16.2,1440,88.1,652,1,37.8,34.0,1.2,63.9,1
LA-2380,Jharkhand,Highway,49.3,1486,1.3,311,2,67.5,50.6,6.6,19.0,1
LA-2381,Madhya Pradesh,Railway,49.0,359,86.1,469,1,20.3,75.8,4.0,17.0,0
LA-2382,Tamil Nadu,Industrial Corridor,24.5,1135,76.9,139,3,40.2,79.9,4.1,96.2,1
LA-2383,Assam,Highway,33.6,1464,17.0,641,1,28.3,88.7,4.7,47.8,1
LA-2384,Rajasthan,Irrigation Canal,59.3,1523,50.2,63,1,31.8,69.1,8.0,72.7,0
LA-2385,West Bengal,Railway,21.0,1915,29.0,653,1,35.0,86.9,4.6,41.4,1
LA-2386,Gujarat,Dam/Reservoir,7.0,657,64.2,547,0,61.7,78.1,1.8,7.5,0
LA-2387,Tamil Nadu,Highway,111.9,608,90.7,69,1,47.5,85.2,3.5,3.7,0
LA-2388,Assam,Railway,51.8,1939,34.7,460,0,34.3,96.4,6.2,64.1,0
LA-2389,Assam,Railway,28.3,1972,67.8,208,0,60.4,22.5,9.9,14.5,0
LA-2390,Madhya Pradesh,Railway,23.5,363,50.0,433,2,78.9,40.4,2.3,29.6,1
LA-2391,Gujarat,Industrial Corridor,20.8,759,34.5,21,2,41.6,95.6,3.9,34.0,0
LA-2392,Jharkhand,Irrigation Canal,91.3,1896,34.2,652,0,15.1,51.4,5.4,58.6,0
LA-2393,Kerala,Dam/Reservoir,12.6,403,66.6,463,0,29.6,28.1,9.5,40.4,0
LA-2394,West Bengal,Irrigation Canal,55.7,1567,83.1,332,0,69.0,38.1,2.0,20.9,0
LA-2395,Odisha,Industrial Corridor,55.7,229,16.8,789,1,7.0,87.0,8.1,22.0,1
LA-2396,Odisha,Urban Metro,71.6,360,68.4,583,2,22.0,92.9,7.5,8.2,1
LA-2397,Telangana,Urban Metro,30.6,1570,21.1,552,5,61.0,50.9,3.8,75.9,1
LA-2398,Uttar Pradesh,Port Development,105.7,1216,48.1,140,1,74.5,67.9,8.0,38.9,0
LA-2399,Madhya Pradesh,Railway,73.1,1111,33.2,455,1,36.7,73.9,6.2,5.0,0
LA-2400,Haryana,Industrial Corridor,29.8,1713,95.5,633,0,62.3,85.4,2.5,50.9,0
LA-2401,West Bengal,Port Development,22.6,617,32.4,834,0,47.1,96.5,3.6,31.8,0
LA-2402,Madhya Pradesh,Port Development,37.6,1009,70.7,547,0,35.7,93.1,4.0,81.5,1
LA-2403,Tamil Nadu,Industrial Corridor,29.0,1218,89.2,163,0,70.3,86.7,3.9,57.9,0
LA-2404,Bihar,Urban Metro,19.5,1481,86.1,613,0,21.3,95.5,7.7,23.1,0
LA-2405,Bihar,Port Development,44.1,667,82.6,76,0,46.7,82.0,6.9,48.2,0
LA-2406,Tamil Nadu,Industrial Corridor,33.8,1269,73.1,288,1,76.0,84.0,8.4,22.4,0
LA-2407,Haryana,Dam/Reservoir,122.6,899,64.8,826,1,58.7,44.3,5.6,57.2,0
LA-2408,Uttar Pradesh,Railway,28.9,1086,61.3,723,1,71.1,41.0,4.2,47.6,0
LA-2409,Madhya Pradesh,Irrigation Canal,22.4,1726,65.0,813,0,39.9,90.1,1.6,18.5,0
LA-2410,Uttar Pradesh,Highway,42.0,790,31.6,323,0,80.8,31.9,8.1,69.3,0
LA-2411,Gujarat,Highway,50.6,1337,7.8,617,3,76.1,62.9,1.7,33.3,1
LA-2412,Madhya Pradesh,Power Transmission Line,53.5,1884,82.2,633,0,85.4,68.0,3.7,17.1,0
LA-2413,Punjab,Railway,53.1,1525,53.9,228,1,68.1,79.8,7.0,31.5,0
LA-2414,Odisha,Power Transmission Line,43.1,1977,74.8,848,0,22.2,58.1,7.9,6.0,0
LA-2415,Punjab,Power Transmission Line,40.7,1169,68.8,873,2,62.9,81.8,1.6,40.9,1
LA-2416,Telangana,Industrial Corridor,64.7,567,40.2,108,0,28.4,96.5,6.5,20.9,0
LA-2417,Karnataka,Dam/Reservoir,18.0,1982,59.2,691,0,25.9,97.7,2.2,36.1,0
LA-2418,Haryana,Port Development,22.6,1290,15.9,408,0,67.2,69.8,7.8,20.4,0
LA-2419,Karnataka,Power Transmission Line,9.6,486,75.5,609,0,41.8,58.8,7.6,50.4,0
LA-2420,Jharkhand,Irrigation Canal,18.2,637,67.6,503,1,28.1,55.8,7.7,16.6,0
LA-2421,Jharkhand,Port Development,85.3,528,56.1,208,0,12.2,61.5,1.6,34.2,1
LA-2422,Odisha,Highway,62.8,1668,43.4,95,0,45.4,68.9,6.0,84.4,0
LA-2423,Telangana,Industrial Corridor,133.5,189,49.6,466,1,71.8,62.3,3.2,45.6,0
LA-2424,Madhya Pradesh,Power Transmission Line,113.0,1481,23.2,755,0,6.6,85.8,5.5,25.7,0
LA-2425,Haryana,Railway,63.2,1110,81.8,742,1,18.1,73.8,9.9,16.9,0
LA-2426,Telangana,Industrial Corridor,46.8,151,98.3,254,0,37.4,51.8,1.8,30.0,1
LA-2427,Assam,Irrigation Canal,42.6,1228,56.7,775,1,54.1,92.5,6.3,63.1,1
LA-2428,Madhya Pradesh,Railway,4.4,1507,50.5,326,1,45.5,35.5,2.5,59.3,1
LA-2429,Punjab,Urban Metro,39.1,1453,68.0,509,4,25.8,86.6,5.6,85.0,1
LA-2430,Karnataka,Railway,26.1,1059,76.3,298,1,21.9,86.1,5.7,22.8,0
LA-2431,Bihar,Urban Metro,19.0,674,11.9,475,0,39.7,84.8,5.1,17.3,1
LA-2432,Bihar,Railway,56.2,331,48.9,481,0,61.3,69.8,6.8,50.3,0
LA-2433,Gujarat,Power Transmission Line,35.5,29,68.7,630,1,62.9,70.9,9.8,14.4,0
LA-2434,Tamil Nadu,Port Development,44.6,722,26.6,429,1,73.2,40.3,8.2,63.4,0
LA-2435,Maharashtra,Railway,16.5,1266,40.2,480,3,71.9,72.8,9.6,70.9,1
LA-2436,Rajasthan,Port Development,75.3,80,39.1,589,0,79.8,93.0,2.7,31.4,0
LA-2437,Telangana,Urban Metro,28.8,1997,41.2,381,2,36.2,87.1,9.9,33.4,0
LA-2438,Tamil Nadu,Dam/Reservoir,54.1,1173,28.3,476,0,41.6,68.5,3.7,39.9,0
LA-2439,Jharkhand,Railway,30.8,592,23.3,86,0,57.9,36.9,1.3,43.1,0
LA-2440,Punjab,Urban Metro,3.4,1924,51.8,784,0,38.6,86.9,4.9,52.6,1
LA-2441,Gujarat,Dam/Reservoir,57.9,371,63.4,122,1,67.9,63.5,3.2,19.5,0
LA-2442,Assam,Port Development,37.4,1915,89.1,786,0,72.3,86.1,7.9,62.2,0
LA-2443,Rajasthan,Railway,8.9,567,44.3,686,1,72.4,90.0,1.8,67.6,0
LA-2444,Bihar,Port Development,14.7,762,57.4,853,0,46.8,85.7,5.9,31.9,0
LA-2445,Uttar Pradesh,Highway,76.8,853,49.0,31,1,80.0,98.7,3.6,44.1,0
LA-2446,Jharkhand,Industrial Corridor,9.4,1989,22.5,203,3,47.9,92.9,2.9,52.1,1
LA-2447,Jharkhand,Power Transmission Line,28.2,505,64.4,56,1,11.1,83.0,8.9,74.9,0
LA-2448,Kerala,Industrial Corridor,141.2,1945,59.0,381,1,62.3,96.2,5.6,46.3,0
LA-2449,Maharashtra,Industrial Corridor,58.9,697,48.2,815,0,77.2,74.7,3.9,11.0,1
LA-2450,Madhya Pradesh,Highway,69.6,573,17.0,691,0,21.4,74.7,7.7,86.1,0
LA-2451,Uttar Pradesh,Industrial Corridor,33.2,1278,21.0,636,2,17.1,89.8,8.7,28.0,1
LA-2452,Uttar Pradesh,Dam/Reservoir,8.1,1389,35.4,765,1,41.1,73.2,5.0,20.3,0
LA-2453,West Bengal,Power Transmission Line,47.8,693,84.2,13,1,47.4,96.9,2.6,42.0,0
LA-2454,Odisha,Irrigation Canal,15.7,272,82.8,711,2,35.2,65.9,9.9,42.9,0
LA-2455,Maharashtra,Dam/Reservoir,14.3,795,48.2,287,1,37.9,80.1,4.2,17.3,0
LA-2456,Jharkhand,Highway,43.8,1083,15.0,624,0,46.1,88.7,2.8,18.9,0
LA-2457,Karnataka,Power Transmission Line,16.8,84,44.9,689,1,16.8,90.7,1.9,59.6,1
LA-2458,Madhya Pradesh,Industrial Corridor,40.1,161,46.7,620,2,25.2,83.0,2.1,62.4,0
LA-2459,Gujarat,Power Transmission Line,23.2,1836,66.2,381,1,7.6,89.7,9.5,12.8,0
LA-2460,Punjab,Dam/Reservoir,39.1,76,70.5,554,0,62.8,61.7,9.5,10.5,0
LA-2461,Tamil Nadu,Power Transmission Line,26.7,816,28.0,427,1,30.9,46.6,5.6,50.8,0
LA-2462,Uttar Pradesh,Dam/Reservoir,39.9,1528,17.6,569,0,73.2,83.5,7.2,23.4,0
LA-2463,Uttar Pradesh,Highway,106.9,659,71.9,418,1,65.9,63.5,8.5,16.3,0
LA-2464,Haryana,Urban Metro,70.7,992,61.9,360,0,62.1,92.1,6.0,48.5,0
LA-2465,Maharashtra,Industrial Corridor,36.6,177,70.2,189,0,60.9,69.5,7.0,29.4,0
LA-2466,Telangana,Railway,95.6,1589,8.9,354,1,24.4,48.5,9.7,24.6,1
LA-2467,Rajasthan,Railway,54.7,1270,37.1,652,1,57.3,67.5,2.6,33.7,1
LA-2468,Punjab,Urban Metro,91.2,1704,22.9,784,0,54.2,66.4,2.2,39.6,1
LA-2469,Uttar Pradesh,Urban Metro,10.6,1728,32.5,101,0,11.2,84.1,7.8,28.7,0
LA-2470,Assam,Industrial Corridor,16.9,704,24.7,172,0,34.6,22.2,7.3,39.1,0
LA-2471,Kerala,Highway,47.4,87,56.0,461,1,15.6,85.2,2.7,58.5,0
LA-2472,Karnataka,Industrial Corridor,35.9,695,7.8,635,0,66.9,79.5,3.7,80.9,1
LA-2473,West Bengal,Dam/Reservoir,40.0,294,67.0,161,0,37.9,92.7,7.2,48.4,0
LA-2474,Jharkhand,Highway,61.2,1068,44.3,299,0,34.0,12.2,5.4,50.6,0
LA-2475,Madhya Pradesh,Power Transmission Line,47.8,297,33.1,51,0,80.4,83.2,9.0,42.5,0
LA-2476,Karnataka,Power Transmission Line,75.5,1844,84.4,56,0,32.7,74.2,8.5,57.9,0
LA-2477,Rajasthan,Dam/Reservoir,74.0,1206,29.0,137,1,53.2,62.0,5.4,47.5,0
LA-2478,West Bengal,Irrigation Canal,17.7,509,37.7,658,1,59.6,80.9,7.0,16.9,0
LA-2479,Rajasthan,Power Transmission Line,3.6,1842,35.0,783,0,30.6,74.0,6.8,70.7,0
LA-2480,Bihar,Urban Metro,16.7,1540,98.0,453,2,65.9,75.5,1.8,20.1,0
LA-2481,Uttar Pradesh,Highway,15.7,878,33.3,166,2,55.3,91.5,4.8,30.9,1
LA-2482,Madhya Pradesh,Port Development,42.3,297,57.2,830,1,58.8,55.7,5.0,61.7,0
LA-2483,Maharashtra,Port Development,41.9,690,25.0,257,1,42.9,76.5,9.1,70.0,0
LA-2484,Rajasthan,Urban Metro,34.2,1170,27.8,147,2,12.6,98.9,9.0,40.2,1
LA-2485,Haryana,Urban Metro,56.2,1532,12.8,132,1,54.8,79.5,1.5,38.0,0
LA-2486,Bihar,Urban Metro,183.0,527,24.6,324,1,45.1,71.6,8.6,40.2,0
LA-2487,Uttar Pradesh,Port Development,33.6,1486,11.2,664,0,40.0,92.2,6.5,22.8,1
LA-2488,Maharashtra,Dam/Reservoir,48.9,569,36.4,363,1,10.2,80.4,1.1,18.8,0
LA-2489,Gujarat,Power Transmission Line,40.0,497,7.3,406,0,40.5,92.9,4.4,45.0,0
LA-2490,Madhya Pradesh,Power Transmission Line,24.8,896,49.8,312,2,34.9,78.8,9.0,12.8,0
LA-2491,Karnataka,Urban Metro,61.6,325,87.1,849,0,25.1,52.8,4.2,23.0,0
LA-2492,Uttar Pradesh,Railway,32.3,812,54.1,618,0,33.3,79.2,7.1,25.9,0
LA-2493,Tamil Nadu,Port Development,20.5,718,15.9,601,0,52.6,91.8,6.1,24.7,0
LA-2494,Rajasthan,Port Development,21.8,563,41.7,399,0,60.8,79.6,6.3,62.4,0
LA-2495,Rajasthan,Urban Metro,77.3,1552,21.5,482,0,13.8,77.7,5.3,48.6,0
LA-2496,Gujarat,Irrigation Canal,60.5,666,18.5,797,0,40.5,74.7,5.3,16.1,0
LA-2497,Punjab,Irrigation Canal,27.1,1391,61.7,594,1,58.3,78.8,9.1,32.1,0
LA-2498,Karnataka,Power Transmission Line,55.5,1441,25.3,734,2,82.5,89.1,4.7,31.9,1
LA-2499,Haryana,Urban Metro,40.3,1333,35.8,45,1,27.9,68.4,2.7,7.3,0
